max_avg_over_ch_crosscor,pre/post_cue,cued/uncued_tag
55.4540726622111,postcue,uncued
45.92561105488671,postcue,uncued
50.356843909980654,postcue,uncued
41.932835840724614,postcue,uncued
51.41837249397795,postcue,uncued
49.58268539817592,postcue,uncued
43.829543884448576,postcue,uncued
40.78456156361242,postcue,uncued
41.89588877146378,postcue,uncued
43.41277715043981,postcue,uncued
36.53722596561338,postcue,uncued
41.14753257596823,postcue,uncued
45.91817416238345,postcue,uncued
43.44406359273116,postcue,uncued
37.427110490428184,postcue,uncued
40.66336825927888,postcue,uncued
48.402241331103305,postcue,uncued
43.29326387682763,postcue,uncued
52.98260955183512,postcue,uncued
57.1827194396405,postcue,uncued
49.85572918944146,postcue,uncued
50.271071474845435,postcue,uncued
48.42233739465065,postcue,uncued
45.2628011609312,postcue,uncued
49.79388605050493,postcue,uncued
38.22122483899201,postcue,uncued
40.38060619604513,postcue,uncued
40.298819979190604,postcue,uncued
57.52423717720498,postcue,uncued
52.10304359276957,postcue,uncued
38.385481692858974,postcue,uncued
53.886737127554284,postcue,uncued
39.95636255207827,postcue,uncued
38.038405179212425,postcue,uncued
53.841734263108854,postcue,uncued
58.69743982367469,postcue,uncued
69.85928120267319,postcue,uncued
57.58480614342119,postcue,uncued
46.15449332958394,postcue,uncued
38.88809153171251,postcue,uncued
45.48563818257144,postcue,uncued
44.222807545367544,postcue,uncued
34.72441154031568,postcue,uncued
55.54494788937888,postcue,uncued
42.280950986624966,postcue,uncued
35.63350311235594,postcue,uncued
40.30105607729934,postcue,uncued
55.00297713774503,postcue,uncued
44.45040041493652,postcue,uncued
51.912990489887186,postcue,uncued
47.78990521305698,postcue,uncued
32.4945549562514,postcue,uncued
52.08851437352293,postcue,uncued
37.04963225337476,postcue,uncued
50.76593903985824,postcue,uncued
47.231674831996656,postcue,uncued
42.65359363772051,postcue,uncued
45.42191729524959,postcue,uncued
48.04962243954904,postcue,uncued
38.64546873982,postcue,uncued
55.3113017785145,postcue,uncued
49.791574961059325,postcue,uncued
46.10494706320373,postcue,uncued
58.52782691721964,postcue,uncued
55.2819383968346,postcue,uncued
52.36924657753823,postcue,uncued
49.835463137179595,postcue,uncued
40.55028441469306,postcue,uncued
47.99359608734201,postcue,uncued
45.74847057385285,postcue,uncued
48.88562968249613,postcue,uncued
41.57321634840013,postcue,uncued
47.50127775795318,postcue,uncued
50.48424333800111,postcue,uncued
45.29474620446468,postcue,uncued
41.55379826540765,postcue,uncued
38.94863848544834,postcue,uncued
41.00088783010883,postcue,uncued
45.72292303451397,postcue,uncued
47.29991094116766,postcue,uncued
50.62252004980772,postcue,uncued
38.443559264637926,postcue,uncued
48.57349837586259,postcue,uncued
39.65212068681788,postcue,uncued
41.97199614472673,postcue,uncued
48.964472779305076,precue,cued
37.15797866017712,precue,cued
46.09402332920709,precue,cued
42.84524069570589,precue,cued
50.24355682226879,precue,cued
48.712394007330886,precue,cued
48.63597684857257,precue,cued
49.25826831915155,precue,cued
43.00541542211172,precue,cued
40.56820213623046,precue,cued
42.374113844038554,precue,cued
44.34692253655058,precue,cued
45.003452789267925,precue,cued
43.29334900199751,precue,cued
36.324058038176474,precue,cued
37.212627478966596,precue,cued
42.49390591712561,precue,cued
46.207246782778945,precue,cued
59.65911587317061,precue,cued
39.67594873893473,precue,cued
36.183890407916365,precue,cued
38.924053616243015,precue,cued
51.583294370588696,precue,cued
46.15868235289523,precue,cued
44.21126687362018,precue,cued
46.42619709844744,precue,cued
45.42205109825295,precue,cued
54.88649803987951,precue,cued
39.46333911654863,precue,cued
45.38284493839371,precue,cued
51.723672085741576,precue,cued
50.65039235788461,precue,cued
43.02886142821882,precue,cued
47.60220210055484,precue,cued
42.9111353978002,precue,cued
54.007731255642604,precue,cued
53.12493204413581,precue,cued
50.83575465198816,precue,cued
37.28384845095827,precue,cued
47.50975290244828,precue,cued
44.40691305730664,precue,cued
51.319316279993394,precue,cued
47.27169907287374,precue,cued
45.93775903410627,precue,cued
46.53997937728459,precue,cued
46.45543749887815,precue,cued
45.93262023627091,precue,cued
48.96762466533753,precue,cued
42.83253477146218,precue,cued
44.897733212919654,precue,cued
47.950072800049035,precue,cued
42.673493323189376,precue,cued
44.016607387216546,precue,cued
54.003733760041996,precue,cued
40.825360026111696,precue,cued
50.29115786674419,precue,cued
54.85044687858741,precue,cued
47.71075802126427,precue,cued
40.40399859499208,precue,cued
56.05217875063727,precue,cued
50.19610792993825,precue,cued
40.61614434037174,precue,cued
52.15905283142371,precue,cued
48.5635067684704,precue,cued
56.1581054315949,precue,cued
36.577191806810895,precue,cued
43.29853723842993,precue,cued
44.685623805910815,precue,cued
55.90897784479205,precue,cued
51.938449841706635,precue,cued
45.74858827379663,precue,cued
55.427301554505185,precue,cued
54.13115905319402,precue,cued
53.060981032320655,precue,cued
45.1743162217272,precue,cued
40.268470639552504,precue,cued
47.04272847675906,precue,cued
47.236508225092734,precue,cued
44.00384635112831,precue,cued
41.40849014020194,precue,cued
43.83675308085393,precue,cued
47.97530748573538,precue,cued
55.09724049234372,precue,cued
47.4354119001239,precue,cued
51.25853791343892,precue,cued
41.672680378322745,precue,cued
49.17719498443574,precue,cued
49.44805301375502,precue,cued
42.416918091819674,precue,cued
42.99489529793316,precue,cued
42.79237773758555,precue,cued
52.03131491636077,precue,cued
39.7594444647572,precue,cued
41.300032575707576,precue,cued
41.144383056566895,precue,cued
44.49790154738883,precue,cued
43.6163404257208,precue,cued
37.43909840420975,precue,cued
42.91349981280691,precue,cued
38.46318486133922,precue,cued
35.273374045775654,precue,cued
44.18186214471296,precue,cued
45.56491276940448,precue,cued
40.09900033032985,precue,cued
44.578373362322644,precue,cued
39.64331286261131,precue,cued
41.531855825879255,precue,cued
43.36405240716345,precue,cued
50.81288869544954,precue,cued
41.57400334398353,precue,cued
42.928183230578746,precue,cued
47.703096146699586,precue,cued
51.07313039913302,precue,cued
45.39483721819952,precue,cued
53.961779785316615,precue,cued
42.40552305121113,precue,cued
52.264962691704,precue,cued
47.570571411727094,precue,cued
35.97488842716273,precue,cued
47.66871858273307,precue,cued
43.00528016469932,precue,cued
47.626711958798076,precue,cued
40.58810574286388,precue,cued
61.90690803371186,precue,cued
52.284588822550035,precue,cued
46.04997779118827,precue,cued
43.34091160581764,precue,cued
46.278159767259446,precue,cued
49.755477108418695,precue,cued
42.05286772512366,precue,cued
44.87179314382229,precue,cued
44.707427559810895,precue,cued
34.18769647870089,precue,cued
48.099835107885134,precue,cued
41.7164048570496,precue,cued
36.34271030360564,precue,cued
45.598763031634185,precue,cued
49.91471202539881,precue,cued
50.27159737816111,precue,cued
45.56793547401117,precue,cued
47.83257375038965,precue,cued
32.6365294044221,precue,cued
46.72081160573254,precue,cued
39.86557470617512,precue,cued
46.7817738852292,precue,cued
42.12563723862135,precue,cued
51.605855414496695,precue,cued
49.05219733911347,precue,cued
48.100155307258056,precue,cued
54.298009712739855,precue,cued
55.78533451007579,precue,cued
52.86631276491116,precue,cued
56.18747056668559,precue,cued
43.36850365663967,precue,cued
47.627903381309714,precue,cued
48.36453933365099,precue,cued
49.08039262801472,precue,cued
53.39463895443287,precue,cued
49.33815634223541,precue,cued
64.06709438143885,precue,cued
49.029720488125925,precue,cued
39.76817671555657,precue,cued
48.20691481048859,precue,cued
39.9286053280245,precue,cued
38.085562289044155,precue,cued
37.29386693304312,precue,cued
58.59353722024269,precue,cued
46.163332804050384,precue,cued
37.79845691792547,precue,cued
35.52901164360716,precue,cued
50.26328824149303,precue,cued
34.0713733830011,precue,cued
58.72314317550272,precue,cued
46.58767115183349,precue,cued
46.89104303522905,precue,uncued
40.35959520524571,precue,uncued
49.35125145060291,precue,uncued
44.71167543310097,precue,uncued
47.13593937493382,precue,uncued
62.72697768933498,precue,uncued
49.505202509520586,precue,uncued
41.911034802946745,precue,uncued
42.550152900862834,precue,uncued
40.00027239246519,precue,uncued
49.92606708066247,precue,uncued
38.934761269051066,precue,uncued
50.46307880522941,precue,uncued
35.69233999659587,precue,uncued
40.39038634453341,precue,uncued
42.03210953022116,precue,uncued
39.30300815521978,precue,uncued
42.38461852078739,precue,uncued
44.07158177093385,precue,uncued
38.310867391439295,precue,uncued
47.75096964410642,precue,uncued
38.86020109369215,precue,uncued
47.16879399310812,precue,uncued
43.466014511576326,precue,uncued
50.761209215217015,precue,uncued
47.07739405778474,precue,uncued
59.62794584385992,precue,uncued
47.49739842200953,precue,uncued
58.982127064377174,precue,uncued
55.92517759669306,precue,uncued
48.87177752309206,precue,uncued
35.26664784435802,precue,uncued
43.74397835925765,precue,uncued
40.45469878888462,precue,uncued
53.80555471646361,precue,uncued
45.926730325291544,precue,uncued
39.53324311641913,precue,uncued
53.35027778669465,precue,uncued
39.558497675266345,precue,uncued
37.133692332993114,precue,uncued
48.938862425732964,precue,uncued
53.937291163187666,precue,uncued
47.22853178635625,precue,uncued
47.87480742949247,precue,uncued
53.569271171366076,precue,uncued
39.808295503526466,precue,uncued
38.30604449274465,precue,uncued
64.1839456703989,precue,uncued
44.42392083726394,precue,uncued
39.46965077480088,precue,uncued
50.163169634074116,precue,uncued
47.40847008638617,precue,uncued
41.878128769332385,precue,uncued
43.00746453751768,precue,uncued
45.608897373646975,precue,uncued
45.25563692838932,precue,uncued
57.73925553234685,precue,uncued
44.080434979176765,precue,uncued
40.016921817163855,precue,uncued
67.25120671084053,precue,uncued
44.362084361230664,precue,uncued
43.30000237190432,precue,uncued
58.62727551201158,precue,uncued
52.21208638245229,precue,uncued
43.744778471274294,precue,uncued
38.76134988306709,precue,uncued
50.61312337098774,precue,uncued
37.30248848056075,precue,uncued
42.3305041113401,precue,uncued
46.29564093003987,precue,uncued
49.59724769043993,precue,uncued
43.962527190698495,precue,uncued
59.16882940545711,precue,uncued
58.77199871771487,precue,uncued
57.585358348175454,precue,uncued
37.42792433134727,precue,uncued
38.11786459808269,precue,uncued
46.10137350122025,precue,uncued
48.66922270078359,precue,uncued
40.1164190594217,precue,uncued
46.81885866070228,precue,uncued
36.7890228873314,precue,uncued
41.055435958957794,precue,uncued
37.66145080026509,precue,uncued
47.14457956933745,precue,uncued
43.86134283499039,precue,uncued
42.01913382069315,precue,uncued
47.38077487399417,precue,uncued
43.0470776762584,precue,uncued
38.96220972170318,precue,uncued
49.66863164549543,precue,uncued
39.152171037424836,precue,uncued
53.21097728049612,precue,uncued
44.07670899388146,precue,uncued
40.4626361335904,precue,uncued
42.77613589494689,precue,uncued
40.77852554006723,precue,uncued
45.77893182052993,precue,uncued
45.15541755328076,precue,uncued
45.39228111132724,precue,uncued
55.71166992351082,precue,uncued
56.23420419991907,precue,uncued
44.32900113352315,precue,uncued
47.35178438214306,precue,uncued
41.483597837012205,precue,uncued
41.14668569350151,precue,uncued
46.99117955205321,precue,uncued
49.6443300953685,precue,uncued
40.9677083829989,precue,uncued
45.0043618887478,precue,uncued
39.355483892884614,precue,uncued
59.64174120948079,precue,uncued
46.727082238685334,precue,uncued
39.90433609798182,precue,uncued
55.581560055322264,precue,uncued
44.112125530202945,precue,uncued
44.276762657932544,precue,uncued
43.82781748126598,precue,uncued
45.564623104643296,precue,uncued
57.33507545128263,precue,uncued
40.82956892403684,precue,uncued
41.12445050960934,precue,uncued
53.97365498968296,precue,uncued
44.27257495647364,precue,uncued
38.23905159350004,precue,uncued
56.72748145850798,precue,uncued
40.30646596305981,precue,uncued
58.187669979626726,precue,uncued
41.473039858332776,precue,uncued
48.2492311370915,precue,uncued
36.00266841306958,precue,uncued
46.857157376423494,precue,uncued
36.730465958390035,precue,uncued
54.44147143460063,precue,uncued
45.82551719478314,precue,uncued
48.8060546272041,precue,uncued
40.68583851555292,precue,uncued
33.49446407522699,precue,uncued
33.98260343215414,precue,uncued
53.268149607362126,precue,uncued
44.40086130159273,precue,uncued
32.79694801518263,precue,uncued
50.520589396595284,precue,uncued
47.29601213902286,precue,uncued
38.51763296013336,precue,uncued
52.62901475695825,precue,uncued
51.1556358317632,precue,uncued
44.14476870124523,precue,uncued
51.5965038813167,precue,uncued
50.920733965088594,precue,uncued
66.30433316213437,precue,uncued
51.661268770845375,precue,uncued
57.89848313306084,precue,uncued
42.81344726600142,precue,uncued
47.10862323270701,precue,uncued
52.356600272124105,precue,uncued
45.67126833554713,precue,uncued
47.64538980131357,precue,uncued
44.64980322916441,precue,uncued
44.99259262180553,precue,uncued
48.43444388384818,precue,uncued
41.66648188665552,precue,uncued
38.55361841068553,precue,uncued
41.50035977159056,precue,uncued
40.99543806772389,precue,uncued
43.10772080146305,precue,uncued
59.35525922556102,precue,uncued
38.88189297333397,precue,uncued
55.987904720059106,precue,uncued
45.91779988657857,precue,uncued
38.64954684387684,precue,uncued
47.525053992155534,precue,uncued
36.31179265601194,precue,uncued
52.057945744562964,precue,uncued
